asset,feature,lag,pearson_r,pearson_p,spearman_r,spearman_p,n,oos_delta_accuracy,oos_median_delta,oos_folds,oos_positive_folds,pearson_q,oos_positive_rate,status,evidence_score
GLD,silver_return_1d,5,-0.003180375590834881,0.8822088412722892,-0.004063084190046981,0.8498621700580566,2173,0.0015873015873015817,0.01190476190476189,10,7,0.995142207056072,0.7,REMOVE,54.0
GLD,gold_return_1d,5,0.0005994841907878133,0.9777186614262595,0.008112919467672673,0.7054484307924375,2173,0.010317460317460303,0.007936507936507908,10,6,0.995142207056072,0.6,REMOVE,52.0
GLD,oil_return_1d,0,0.021147467633595728,0.3237884500405188,0.0027162662216851014,0.8991603271956554,2179,0.009523809523809513,0.007936507936507908,10,6,0.9914592642313097,0.6,REMOVE,52.0
GLD,oil_return_1d,10,-0.009248148248945801,0.6668534015438757,-0.006637550621994014,0.7573575143861454,2169,0.007142857142857134,0.007936507936507908,10,6,0.9914592642313097,0.6,REMOVE,52.0
GLD,nasdaq_return_5d,1,-0.008475373815211056,0.6928767909747191,-0.008832397844924792,0.6806384327973081,2174,0.010317460317460314,0.007936507936507908,10,6,0.9914592642313097,0.6,REMOVE,52.0
GLD,us10y_return_5d,5,-0.03413733400630889,0.11188545632908126,-0.02946644049984957,0.17001679126450323,2170,0.002380952380952378,0.007936507936507908,10,6,0.9914592642313097,0.6,REMOVE,52.0
GLD,copper_return_1d,20,-0.03074686330548788,0.15333982972938345,-0.025071030380569466,0.24435722776937782,2158,0.006349206349206343,0.01190476190476189,10,6,0.9914592642313097,0.6,REMOVE,52.0
GLD,copper_return_5d,60,0.018643444497418307,0.3915772464251235,0.0015541271421779211,0.9430683988918213,2114,0.003968253968253987,0.011904761904761918,10,6,0.9914592642313097,0.6,REMOVE,52.0
GLD,silver_return_5d,2,0.01629170354048272,0.4479222048761951,0.016132192156162288,0.45238043342110623,2172,0.0119047619047619,0.007936507936507936,10,6,0.9914592642313097,0.6,REMOVE,52.0
GLD,silver_return_5d,3,0.016211858793739747,0.4502551158480394,0.017960904344423552,0.4028985830144667,2171,0.003174603174603169,0.007936507936507908,10,6,0.9914592642313097,0.6,REMOVE,52.0
GLD,gold_return_1d,1,-0.02555735626835457,0.23327165936865787,-0.029803500632833827,0.1645010145861584,2177,0.006349206349206349,0.003968253968253954,10,5,0.9914592642313097,0.5,REMOVE,50.0
GLD,gold_return_1d,2,0.026598642310757075,0.21487565202773476,0.03169411545116332,0.1394140240147662,2176,0.00714285714285714,0.007936507936507908,10,5,0.9914592642313097,0.5,REMOVE,50.0
GLD,oil_return_1d,1,-0.03258728558881723,0.12842346381673944,-0.051823931849772645,0.015571349729691325,2178,0.0015873015873015706,0.003968253968253954,10,5,0.9914592642313097,0.5,REMOVE,50.0
GLD,oil_return_1d,3,0.019642812926365674,0.3597444028546733,-0.0022555928520966227,0.9162506728838462,2176,0.00476190476190475,0.003968253968253954,10,5,0.9914592642313097,0.5,REMOVE,50.0
GLD,oil_return_5d,1,-0.032215615580298965,0.13319612511650877,-0.024555110233115702,0.25244747095546916,2174,0.0031746031746031746,0.003968253968253954,10,5,0.9914592642313097,0.5,REMOVE,50.0
GLD,dxy_return_1d,3,-0.019181936156809312,0.3711294623351534,-0.011241270914886869,0.6002133495820238,2176,0.0007936507936507908,0.007936507936507936,10,5,0.9914592642313097,0.5,REMOVE,50.0
GLD,sp500_return_5d,0,0.006145486673339064,0.7745378006130867,-0.005821829385466473,0.7861154985656315,2175,0.0047619047619047675,0.003968253968253954,10,5,0.9914592642313097,0.5,REMOVE,50.0
GLD,sp500_return_5d,2,-0.00773261521280049,0.7186547262437382,-0.006041176192468536,0.7783632287748364,2173,0.00476190476190475,0.003968253968253954,10,5,0.9914592642313097,0.5,REMOVE,50.0
GLD,nasdaq_return_5d,2,-0.011256660253086494,0.5999663195688272,-0.008240376297621557,0.7010419480689111,2173,0.002380952380952378,0.003968253968253954,10,5,0.9914592642313097,0.5,REMOVE,50.0
GLD,nasdaq_return_5d,20,0.009883934882651404,0.646538107789336,0.008821454722924971,0.6823343832213202,2155,0.0031746031746031746,0.007936507936507908,10,5,0.9914592642313097,0.5,REMOVE,50.0
GLD,vix_return_5d,0,0.013671562050744964,0.523953902348255,0.036747175710046535,0.08664492193684858,2175,0.003968253968253971,0.003968253968253954,10,5,0.9914592642313097,0.5,REMOVE,50.0
GLD,vix_return_5d,3,0.020796863125295943,0.33265555576836164,0.007934601697742953,0.7116933379644439,2172,0.008730158730158722,0.003968253968253954,10,5,0.9914592642313097,0.5,REMOVE,50.0
GLD,copper_return_1d,5,-0.016761457921964554,0.4348329912960218,-0.03523842546235249,0.10054445482475996,2173,0.0015873015873015817,0.003968253968253954,10,5,0.9914592642313097,0.5,REMOVE,50.0
GLD,bitcoin_return_1d,10,-0.021396206037458714,0.3191312406049239,-0.021892813408502788,0.30802585316558195,2170,0.0023809523809523725,0.003968253968253954,10,5,0.9914592642313097,0.5,REMOVE,50.0
GLD,copper_return_1d,1,-0.03278726918951131,0.1261821987644313,-0.03000147839276362,0.1617140578435237,2177,-0.0007936507936508075,0.007936507936507908,10,6,0.9914592642313097,0.6,REMOVE,12.0
GLD,silver_return_1d,3,0.009628239314167586,0.6535878729657987,0.0075865989783492245,0.7236258465389405,2175,0.0,0.007936507936507936,10,6,0.9914592642313097,0.6,REMOVE,12.0
GLD,silver_return_5d,20,0.03109597458995572,0.14910139050669938,0.034394178074680024,0.11052880662551882,2154,-0.0015873015873015927,0.011904761904761862,10,6,0.9914592642313097,0.6,REMOVE,12.0
GLD,bitcoin_return_5d,5,-0.028598564900375146,0.18285155313973683,-0.03220748509959278,0.1335625573931302,2171,0.0,0.007936507936507908,10,6,0.9914592642313097,0.6,REMOVE,12.0
GLD,bitcoin_return_5d,10,0.005942085354526045,0.7822490989318713,-0.003714653625235615,0.8628228546463483,2166,-0.003968253968253971,0.007936507936507908,10,6,0.9925819382217099,0.6,REMOVE,12.0
GLD,sp500_return_1d,0,0.004250196163892105,0.8428219382965819,0.0032074044239328854,0.88105232272696,2179,-0.0071428571428571504,0.0,10,5,0.995142207056072,0.5,REMOVE,10.0
GLD,copper_return_1d,0,-0.0024985105170799863,0.9072274797035993,-0.009472453872142886,0.6586147380626098,2178,-5.551115123125783e-18,0.003968253968253954,10,5,0.995142207056072,0.5,REMOVE,10.0
GLD,silver_return_1d,1,-0.023388490753827824,0.27536510999861946,-0.026410039108068283,0.21804043101027631,2177,-0.00317460317460318,0.003968253968253954,10,5,0.9914592642313097,0.5,REMOVE,10.0
GLD,silver_return_1d,20,0.03447001846338877,0.10941507101700503,0.027479852845336626,0.20193499093737735,2158,-0.00476190476190475,0.003968253968253982,10,5,0.9914592642313097,0.5,REMOVE,10.0
GLD,gold_return_1d,0,-0.03146091914948246,0.14216628399837045,-0.044859528979921556,0.03631315208931103,2178,-0.0071428571428571504,-0.007936507936507908,10,4,0.9914592642313097,0.4,REMOVE,8.0
GLD,gold_return_1d,3,-0.007219144459127751,0.7365019010505852,-0.010572454289255446,0.6221561941326422,2175,-1.1102230246251566e-17,0.0,10,4,0.9914592642313097,0.4,REMOVE,8.0
GLD,gold_return_5d,0,-0.007618803453396073,0.7225622521934362,-0.007804218917275614,0.7160991306965916,2174,0.0023809523809523725,0.0,10,4,0.9914592642313097,0.4,REMOVE,8.0
GLD,oil_return_5d,20,-0.00919964401111356,0.6695054008387438,0.011648690558141682,0.5888799494527328,2155,-0.008730158730158737,-0.003968253968253954,10,4,0.9914592642313097,0.4,REMOVE,8.0
GLD,dxy_return_5d,60,-0.008162610049131356,0.7075298348368276,-0.0009837742782226957,0.963934992334735,2115,-0.002380952380952389,0.0,10,4,0.9914592642313097,0.4,REMOVE,8.0
GLD,sp500_return_1d,5,-0.014809515496447908,0.490098767123503,0.011204666219558661,0.6015682428546067,2174,-0.007936507936507964,0.0,10,4,0.9914592642313097,0.4,REMOVE,8.0
GLD,sp500_return_5d,1,-0.0032586913464245507,0.8793026232802197,-0.006305704064626601,0.7688765955880627,2174,0.007142857142857145,0.0,10,4,0.995142207056072,0.4,REMOVE,8.0
GLD,sp500_return_5d,5,-0.007405076510425492,0.7302758865366186,0.00849615924887689,0.6924312146510387,2170,-0.011111111111111117,-0.007936507936507964,10,4,0.9914592642313097,0.4,REMOVE,8.0
GLD,sp500_return_5d,20,0.011215483055852,0.6028132493334872,0.014522323579324904,0.5004388799311554,2155,0.00317460317460318,0.0,10,4,0.9914592642313097,0.4,REMOVE,8.0
GLD,nasdaq_return_1d,0,0.008680766526696837,0.6854839706225869,0.0004918703269929025,0.9816923778893143,2179,-0.012698412698412714,0.0,10,4,0.9914592642313097,0.4,REMOVE,8.0
GLD,nasdaq_return_1d,1,0.017622354005839724,0.4110711055242704,0.00938310540493121,0.661633611232565,2178,-0.0031746031746031746,0.0,10,4,0.9914592642313097,0.4,REMOVE,8.0
GLD,nasdaq_return_1d,10,-0.0013730985833533453,0.9490404298312455,-0.01148735731057463,0.5928542332124013,2169,-0.003968253968253993,-0.00396825396825401,10,4,0.995142207056072,0.4,REMOVE,8.0
GLD,nasdaq_return_5d,0,0.002401459910082548,0.9108769963953933,-0.00893993184784907,0.6768983569447856,2175,0.003968253968253971,0.0,10,4,0.995142207056072,0.4,REMOVE,8.0
GLD,nasdaq_return_5d,3,-0.021403916619875056,0.3187336691015258,-0.01610272560064728,0.45320673563855546,2172,0.0007936507936507798,0.0,10,4,0.9914592642313097,0.4,REMOVE,8.0
GLD,vix_return_1d,5,-0.001113125273537516,0.9586315312920831,-0.012500369525801067,0.5602084349308798,2174,0.00476190476190475,0.0,10,4,0.995142207056072,0.4,REMOVE,8.0
GLD,vix_return_1d,10,0.0053445225027876605,0.8035416414843339,0.028989511124059727,0.17713788710944456,2169,0.0023809523809523725,0.0,10,4,0.995142207056072,0.4,REMOVE,8.0
GLD,vix_return_5d,2,0.022013907697862146,0.30502264101560433,0.010536729885769,0.623493362820638,2173,0.003968253968253949,0.0,10,4,0.9914592642313097,0.4,REMOVE,8.0
GLD,vix_return_5d,10,-0.036782149403292566,0.08707228452402864,-0.022597634818367775,0.2932654905907847,2165,-0.010317460317460314,-0.003968253968253954,10,4,0.9914592642313097,0.4,REMOVE,8.0
GLD,us10y_return_5d,2,-0.004629345041453205,0.8292403260690252,-0.018523182893776625,0.3881134532963071,2173,0.0031746031746031746,0.0,10,4,0.995142207056072,0.4,REMOVE,8.0
GLD,us10y_return_5d,3,-0.009255923556963004,0.6663733787744449,-0.018944036888081578,0.3775321582217651,2172,0.00476190476190475,0.0,10,4,0.9914592642313097,0.4,REMOVE,8.0
GLD,us10y_return_5d,10,-0.005805383225639576,0.7871847153482204,-0.007320266745909985,0.7335427844038822,2165,0.0015873015873015817,0.0,10,4,0.9944484799801356,0.4,REMOVE,8.0
GLD,us10y_return_5d,60,-0.02304211104849727,0.2895083506955257,-0.014170699529538125,0.5148234419954342,2115,0.0015873015873015927,0.0,10,4,0.9914592642313097,0.4,REMOVE,8.0
GLD,copper_return_5d,0,-0.02581454751960725,0.2289214526863191,-0.017274151739062566,0.420805586577405,2174,-0.002380952380952389,-0.003968253968253954,10,4,0.9914592642313097,0.4,REMOVE,8.0
GLD,copper_return_5d,2,-0.014212910154196444,0.5079450505193217,-0.015498661608966442,0.4703323811549822,2172,-0.0047619047619047675,0.0,10,4,0.9914592642313097,0.4,REMOVE,8.0
GLD,copper_return_5d,3,0.0011658281186291387,0.9567046593559716,-0.005762561268140427,0.7884312157522385,2171,0.005555555555555552,0.0,10,4,0.995142207056072,0.4,REMOVE,8.0
GLD,copper_return_5d,5,0.009702408383186286,0.6515457878451798,0.00045653934547327325,0.9830462816330138,2169,0.003968253968253954,0.0,10,4,0.9914592642313097,0.4,REMOVE,8.0
GLD,silver_return_1d,0,-0.023110490402921634,0.28100279133189915,-0.04515698403612415,0.03509170700875254,2178,0.0023809523809523725,0.0,10,4,0.9914592642313097,0.4,REMOVE,8.0
GLD,silver_return_1d,2,0.02066612741486264,0.33525928207781536,0.034008989140574035,0.11274261384069073,2176,-0.0015873015873015873,0.0,10,4,0.9914592642313097,0.4,REMOVE,8.0
GLD,bitcoin_return_1d,0,0.0025736079953909024,0.9044084895501322,-0.016398266238203073,0.4441196671962974,2180,-0.003968253968253982,-0.00396825396825401,10,4,0.995142207056072,0.4,REMOVE,8.0
GLD,bitcoin_return_5d,0,0.012454840433720976,0.5614579715862089,0.010314216957004928,0.6306089285734593,2176,0.0015873015873015706,0.0,10,4,0.9914592642313097,0.4,REMOVE,8.0
GLD,bitcoin_return_5d,3,0.005269725052947008,0.8060608281456201,-0.0034666106075203224,0.8716955871817026,2173,-0.005555555555555575,0.0,10,4,0.995142207056072,0.4,REMOVE,8.0
GLD,gold_return_1d,10,0.027802665898847036,0.1956497561050057,0.026759375122274335,0.21295949111969398,2168,-0.0031746031746031854,0.0,10,3,0.9914592642313097,0.3,REMOVE,6.0
GLD,gold_return_5d,2,0.012390643380227759,0.5638366388688852,0.020219200766776423,0.346262255686799,2172,0.003968253968253971,0.0,10,3,0.9914592642313097,0.3,REMOVE,6.0
GLD,gold_return_5d,3,0.010207395936684838,0.634543380248285,0.02136903716606351,0.3196346605072293,2171,-0.002380952380952389,0.0,10,3,0.9914592642313097,0.3,REMOVE,6.0
GLD,gold_return_5d,20,0.04003131428466892,0.06323043377861083,0.047421957987136255,0.027745165333903435,2154,-0.007142857142857145,0.0,10,3,0.9914592642313097,0.3,REMOVE,6.0
GLD,oil_return_1d,60,0.024658436992500234,0.25654520437680045,0.004168699743994026,0.8479116560911424,2119,-0.003968253968253982,0.0,10,3,0.9914592642313097,0.3,REMOVE,6.0
GLD,oil_return_5d,2,-0.009809853642916441,0.6476433032838546,-0.0096925255025754,0.6515773086978269,2173,0.0047619047619047675,0.0,10,3,0.9914592642313097,0.3,REMOVE,6.0
GLD,oil_return_5d,3,-0.003938406020261792,0.8544501542616602,-0.023967344239161706,0.264204425410678,2172,0.001587301587301565,0.0,10,3,0.995142207056072,0.3,REMOVE,6.0
GLD,oil_return_5d,60,0.0165797660848152,0.4460059229568111,0.014318342965999327,0.5104529451467482,2115,-0.0047619047619047675,-0.00396825396825401,10,3,0.9914592642313097,0.3,REMOVE,6.0
GLD,dxy_return_1d,1,0.013944281775237577,0.5154181315876749,0.019591861030910433,0.36077133210940115,2178,-0.003174603174603191,-0.00396825396825401,10,3,0.9914592642313097,0.3,REMOVE,6.0
GLD,dxy_return_1d,5,0.013503367390746984,0.5291677760375402,0.02120777000879013,0.3229667760382237,2174,-0.002380952380952389,-0.003968253968253954,10,3,0.9914592642313097,0.3,REMOVE,6.0
GLD,dxy_return_1d,10,-0.01695145926661545,0.43006884944791346,-0.017003516572713887,0.4286537878029537,2169,0.0,0.0,10,3,0.9914592642313097,0.3,REMOVE,6.0
GLD,dxy_return_1d,20,-0.026012758143459016,0.22697483494905468,-0.02644987026001669,0.21926027909768314,2159,-0.004761904761904784,-0.007936507936507936,10,3,0.9914592642313097,0.3,REMOVE,6.0
GLD,dxy_return_5d,0,0.013588916791982578,0.5264660568530416,0.012187344641525438,0.5699845381019364,2175,-0.008730158730158737,-0.007936507936507936,10,3,0.9914592642313097,0.3,REMOVE,6.0
GLD,dxy_return_5d,1,0.004632935787733785,0.8290711641451138,0.0024156548880021377,0.9103729542968743,2174,-0.003968253968253987,-0.003968253968253954,10,3,0.995142207056072,0.3,REMOVE,6.0
GLD,dxy_return_5d,2,0.005271036489834579,0.8060135256056312,0.010697181617753548,0.6182153495939017,2173,-0.010317460317460342,0.0,10,3,0.995142207056072,0.3,REMOVE,6.0
GLD,sp500_return_1d,2,-0.015575578006115892,0.46761984085250324,-0.011611068444508984,0.5881904262414717,2177,-0.0007936507936508131,0.0,10,3,0.9914592642313097,0.3,REMOVE,6.0
GLD,sp500_return_1d,3,-0.007936625835420898,0.7113692548611849,-0.005861751823131324,0.7846364708325713,2176,0.0023809523809523725,0.0,10,3,0.9914592642313097,0.3,REMOVE,6.0
GLD,sp500_return_1d,20,0.003597107312734976,0.8673358352213474,-0.010128461625408211,0.6380986251498353,2159,0.0015873015873015817,0.0,10,3,0.995142207056072,0.3,REMOVE,6.0
GLD,sp500_return_5d,10,0.01183278071381218,0.5821305071871926,0.019121360638330604,0.37385477782835774,2165,-0.003968253968253965,0.0,10,3,0.9914592642313097,0.3,REMOVE,6.0
GLD,nasdaq_return_1d,5,-0.013480531348183878,0.5298646551838587,0.0050585350741185284,0.8136453017692014,2174,-0.0023809523809523946,0.0,10,3,0.9914592642313097,0.3,REMOVE,6.0
GLD,nasdaq_return_1d,60,-0.02670498568795333,0.21914919394466525,-0.03741069075707194,0.08512427963849838,2119,-0.0015873015873015873,0.0,10,3,0.9914592642313097,0.3,REMOVE,6.0
GLD,vix_return_1d,1,-0.01335668148427591,0.5332756189385801,0.0037465024512454543,0.86127926807959,2178,-0.002380952380952378,0.0,10,3,0.9914592642313097,0.3,REMOVE,6.0
GLD,vix_return_1d,2,0.024388363308039746,0.25535607006523897,0.019279918311501842,0.3685803559738411,2177,-0.003174603174603191,-0.003968253968253954,10,3,0.9914592642313097,0.3,REMOVE,6.0
GLD,vix_return_1d,3,0.007029629828786851,0.7431149898686114,0.018932886797636876,0.37737370488892347,2176,-0.00317460317460318,-0.007936507936507908,10,3,0.9914592642313097,0.3,REMOVE,6.0
GLD,vix_return_5d,1,0.01511134537682437,0.48129628688563025,0.01574992075618155,0.4629598911863715,2174,-0.00317460317460318,-0.003968253968253954,10,3,0.9914592642313097,0.3,REMOVE,6.0
GLD,vix_return_5d,5,0.0008445047268973642,0.9686375557209926,-0.022033776575668122,0.30492068923911414,2170,-0.003174603174603169,-0.007936507936507964,10,3,0.995142207056072,0.3,REMOVE,6.0
GLD,vix_level,0,-0.010314638070616746,0.6302806376789245,-0.009210091097919768,0.6673513469834372,2180,-0.0031746031746031746,-0.003968253968253954,10,3,0.9914592642313097,0.3,REMOVE,6.0
GLD,vix_level,1,-0.009320800786450669,0.6636694732035378,-0.01568057237107434,0.46441865615536604,2179,-0.0007936507936508019,0.0,10,3,0.9914592642313097,0.3,REMOVE,6.0
GLD,vix_level,2,-0.0013130508727203034,0.951165142176146,-0.015895172223264486,0.45843061969585974,2178,-0.0015873015873015873,-0.007936507936507908,10,3,0.995142207056072,0.3,REMOVE,6.0
GLD,vix_level,3,-0.009711180930737917,0.6506510310179336,-0.019680311394974715,0.35871729151311044,2177,-0.007936507936507953,-0.003968253968253954,10,3,0.9914592642313097,0.3,REMOVE,6.0
GLD,vix_level,5,-0.011685148384804639,0.5859843827686082,-0.035146267978992715,0.10128058811903994,2175,0.0007936507936508019,-0.007936507936507908,10,3,0.9914592642313097,0.3,REMOVE,6.0
GLD,vix_level,10,-0.01600900184736332,0.45604834979101433,-0.021373994344131855,0.3196339935199093,2170,-0.005555555555555575,-0.003968253968253954,10,3,0.9914592642313097,0.3,REMOVE,6.0
GLD,us10y_return_1d,0,-0.019201807819064127,0.3703040107466031,0.017374337107036588,0.4175806567118818,2179,-0.011904761904761908,-0.0198412698412698,10,3,0.9914592642313097,0.3,REMOVE,6.0
GLD,us10y_return_1d,1,0.02376823403430107,0.26753343521117645,0.026932538232103762,0.20896292109701442,2178,-0.005555555555555564,-0.003968253968253954,10,3,0.9914592642313097,0.3,REMOVE,6.0
GLD,us10y_return_1d,2,-0.0017935872691750964,0.9333444162889545,-0.011442435373867039,0.5936212196000417,2177,-0.0031746031746031854,-0.003968253968253954,10,3,0.995142207056072,0.3,REMOVE,6.0
GLD,us10y_return_1d,5,-0.048222684052728074,0.02454724536357624,-0.03190362589399753,0.1369971231097638,2174,0.003174603174603169,0.0,10,3,0.9914592642313097,0.3,REMOVE,6.0
GLD,us10y_return_5d,0,0.022040264461016125,0.3042211356649939,0.018098807269455647,0.3988616338763535,2175,-0.0015873015873015873,0.0,10,3,0.9914592642313097,0.3,REMOVE,6.0
GLD,us10y_return_5d,1,0.0061811320769910045,0.7733164792301673,-0.0069072279671313335,0.747546468842442,2174,-0.0007936507936507908,0.0,10,3,0.9914592642313097,0.3,REMOVE,6.0
GLD,copper_return_1d,10,-0.014264081670309434,0.5068107313445861,0.000868047523662204,0.9677785818697807,2168,-0.005555555555555541,-0.003968253968253954,10,3,0.9914592642313097,0.3,REMOVE,6.0
GLD,copper_return_5d,10,0.008476862086874454,0.693497757534221,0.020179456893299176,0.34810179869089325,2164,-0.011904761904761913,-0.00396825396825401,10,3,0.9914592642313097,0.3,REMOVE,6.0
GLD,copper_return_5d,20,0.008388157629673317,0.6972129936406557,0.024270532344469443,0.2601923329815085,2154,-0.005555555555555547,0.0,10,3,0.9914592642313097,0.3,REMOVE,6.0
GLD,silver_return_5d,1,0.005552191944338448,0.795889107103822,0.01922312865246367,0.3704333629977568,2173,-0.0023809523809523838,0.0,10,3,0.995142207056072,0.3,REMOVE,6.0
GLD,silver_return_5d,60,0.011882675144584486,0.5850378824935304,0.010258950395997158,0.6373393614084474,2114,-0.006349206349206332,-0.007936507936507908,10,3,0.9914592642313097,0.3,REMOVE,6.0
GLD,bitcoin_return_1d,1,0.005859190691880354,0.784583398386106,0.012847184493124143,0.5489167716442604,2179,5.551115123125783e-18,0.0,10,3,0.994042314697329,0.3,REMOVE,6.0
GLD,bitcoin_return_1d,3,-0.008653912168550961,0.6865416267540587,-0.015264367862883606,0.47656238984332094,2177,-0.00317460317460318,0.0,10,3,0.9914592642313097,0.3,REMOVE,6.0
GLD,bitcoin_return_1d,60,-0.05093917573046675,0.018998761353777736,-0.057693200843283866,0.007882985751954551,2120,-0.003968253968253965,-0.007936507936507908,10,3,0.9914592642313097,0.3,REMOVE,6.0
GLD,bitcoin_return_5d,1,-0.00035362807278941565,0.9868493553306048,-0.001088837853263669,0.9595240640910365,2175,-2.2204460492503132e-17,0.0,10,3,0.995142207056072,0.3,REMOVE,6.0
GLD,bitcoin_return_5d,2,0.006121824930277876,0.7754328690232516,-0.0044158312429251004,0.8369659681196376,2174,-0.007936507936507941,-0.003968253968253954,10,3,0.9914592642313097,0.3,REMOVE,6.0
GLD,gold_return_1d,60,0.008131306803596094,0.7084027492394911,0.01940881982005929,0.37197268152288865,2118,-0.003968253968253959,-0.003968253968253954,10,2,0.9914592642313097,0.2,REMOVE,4.0
GLD,gold_return_5d,1,0.006461612325286941,0.7633833970049678,0.004111356019874421,0.8481000095280921,2173,-0.006349206349206354,-0.007936507936507908,10,2,0.9914592642313097,0.2,REMOVE,4.0
GLD,gold_return_5d,5,-0.005256204283448194,0.8067233592860236,0.0029579021653724,0.8904950176924995,2169,-0.0015873015873015927,0.0,10,2,0.995142207056072,0.2,REMOVE,4.0
GLD,gold_return_5d,10,0.0013896309993898933,0.9484871772170764,0.01531323595000727,0.4764748571078756,2164,-0.0007936507936508131,0.0,10,2,0.995142207056072,0.2,REMOVE,4.0
GLD,gold_return_5d,60,0.027275745437245053,0.20999373217246933,0.01643656687712967,0.45005177183868245,2114,-0.004761904761904756,-0.003968253968253954,10,2,0.9914592642313097,0.2,REMOVE,4.0
GLD,oil_return_1d,2,-0.005384297998513613,0.8017523353666772,0.01545356019922519,0.4711148734476025,2177,-0.0007936507936507908,0.0,10,2,0.995142207056072,0.2,REMOVE,4.0
GLD,oil_return_1d,20,-0.014803940490734874,0.49176454659898106,0.005263281599263853,0.8069065945564615,2159,1.1102230246251566e-17,0.0,10,2,0.9914592642313097,0.2,REMOVE,4.0
GLD,oil_return_5d,5,-0.004096034204284226,0.8487626127559627,-0.030064979110903927,0.16150307608105466,2170,-0.0007936507936508075,0.0,10,2,0.995142207056072,0.2,REMOVE,4.0
GLD,oil_return_5d,10,-0.009007511218897129,0.6753023818744107,0.0124112398664532,0.5638190462996063,2165,-0.007936507936507964,0.0,10,2,0.9914592642313097,0.2,REMOVE,4.0
GLD,dxy_return_1d,0,0.03154115811710873,0.14106002633933465,0.040978974054481955,0.05579999563456682,2179,-0.004761904761904778,0.0,10,2,0.9914592642313097,0.2,REMOVE,4.0
GLD,dxy_return_1d,2,0.0029727387390354994,0.8897475325222262,-0.002705877941489389,0.8995898597077737,2177,-0.010317460317460314,-0.003968253968253954,10,2,0.995142207056072,0.2,REMOVE,4.0
GLD,dxy_return_5d,3,-0.0032387346433909413,0.8800910225007893,-0.00019153251412044726,0.9928820219050041,2172,-0.002380952380952378,0.0,10,2,0.995142207056072,0.2,REMOVE,4.0
GLD,dxy_return_5d,5,0.01010423305768663,0.6380486163824927,0.018888310748926444,0.37915703833296877,2170,-0.0007936507936507964,0.0,10,2,0.9914592642313097,0.2,REMOVE,4.0
GLD,dxy_return_5d,10,-0.012287802664322566,0.5677031597930122,-0.014092664172631279,0.5122235637286218,2165,-0.004761904761904756,-0.003968253968253954,10,2,0.9914592642313097,0.2,REMOVE,4.0
GLD,dxy_return_5d,20,0.013870914696272618,0.5198525906921726,0.005732300014954109,0.7902757966374712,2155,-1.6653345369377347e-17,0.0,10,2,0.9914592642313097,0.2,REMOVE,4.0
GLD,sp500_return_1d,1,0.02152509444071558,0.31533268294506717,0.011449029611825808,0.5933234952353399,2178,-0.00714285714285714,-0.003968253968253954,10,2,0.9914592642313097,0.2,REMOVE,4.0
GLD,sp500_return_1d,10,0.0053788217185263285,0.8023068646587456,-0.0022930390412876944,0.9150022338253488,2169,-0.007142857142857145,-0.003968253968253982,10,2,0.995142207056072,0.2,REMOVE,4.0
GLD,sp500_return_1d,60,-0.014973056305677862,0.49089841837529274,-0.03096372157640532,0.15420313586967352,2119,-0.006349206349206349,-0.007936507936507908,10,2,0.9914592642313097,0.2,REMOVE,4.0
GLD,sp500_return_5d,3,-0.017072870330895575,0.42645281046895955,-0.0033702351261705155,0.8752614814192698,2172,-5.551115123125783e-18,0.0,10,2,0.9914592642313097,0.2,REMOVE,4.0
GLD,sp500_return_5d,60,-0.03208477496466189,0.1401968715758248,-0.025020189217783036,0.25007941347293705,2115,-0.01349206349206351,-0.00396825396825401,10,2,0.9914592642313097,0.2,REMOVE,4.0
GLD,nasdaq_return_1d,2,-0.01637159758122426,0.4451748659745197,-0.01545649240074273,0.47103071602291274,2177,-0.0015873015873016094,-0.003968253968253954,10,2,0.9914592642313097,0.2,REMOVE,4.0
GLD,nasdaq_return_1d,3,-0.016632147299306076,0.43806917013027025,-0.013872665847380668,0.5177704156244307,2176,-0.0007936507936508019,0.0,10,2,0.9914592642313097,0.2,REMOVE,4.0
GLD,nasdaq_return_1d,20,0.002609463654784594,0.9035493975620268,-0.008058933473477312,0.7082198978642026,2159,-0.0015873015873015873,0.0,10,2,0.995142207056072,0.2,REMOVE,4.0
GLD,nasdaq_return_5d,5,-0.010522720374476652,0.6241949461784555,-0.0007734516063953251,0.9712750696752559,2170,-0.011111111111111127,-0.003968253968253954,10,2,0.9914592642313097,0.2,REMOVE,4.0
GLD,nasdaq_return_5d,10,0.008689944158654664,0.6861293332353856,0.016316024539716964,0.4479784781800386,2165,-0.008730158730158722,0.0,10,2,0.9914592642313097,0.2,REMOVE,4.0
GLD,nasdaq_return_5d,60,-0.03553434777279878,0.10231271003426631,-0.0342999922999237,0.1148051358234229,2115,-0.011904761904761913,-0.007936507936507908,10,2,0.9914592642313097,0.2,REMOVE,4.0
GLD,vix_return_1d,60,0.036231982812425415,0.09543179544178011,0.028741190865157116,0.18599366053930158,2119,-0.00714285714285714,-0.007936507936507908,10,2,0.9914592642313097,0.2,REMOVE,4.0
GLD,vix_return_5d,20,-0.019866531508828885,0.35663313671050534,-0.006753786000642112,0.7540179814222864,2155,-0.007936507936507946,0.0,10,2,0.9914592642313097,0.2,REMOVE,4.0
GLD,vix_return_5d,60,0.03861402007231852,0.07582568402107952,0.03986849607291294,0.06677843863551018,2115,-0.009523809523809523,0.0,10,2,0.9914592642313097,0.2,REMOVE,4.0
